timestamp,event,tracking_id,contractor_id,send_type,county,trade,ip,user_agent
2026-07-21 20:50:21,open,662_close_email_polk_general_contractor__v2,662,close,email,polk_general_contractor__v2,"66.249.90.230, 172.69.67.75","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.246 Mozilla/5.0"
2026-07-21 20:50:28,open,666_close_email_polk_general_contractor__v1,666,close,email,polk_general_contractor__v1,"66.249.90.230, 172.69.67.75","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.246 Mozilla/5.0"
2026-07-21 20:50:30,open,667_close_email_polk_general_contractor__v2,667,close,email,polk_general_contractor__v2,"66.249.90.230, 172.69.67.75","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.246 Mozilla/5.0"
2026-07-21 20:50:37,open,1710_followup_2_polk_general_contractor__v2,1710,followup,2,polk_general_contractor__v2,"66.249.90.230, 172.69.65.215","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.246 Mozilla/5.0"
2026-07-21 20:50:38,open,1711_followup_2_polk_general_contractor__v1,1711,followup,2,polk_general_contractor__v1,"66.249.90.230, 172.69.67.75","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.246 Mozilla/5.0"
2026-07-21 20:50:45,open,1714_followup_2_polk_general_contractor__v1,1714,followup,2,polk_general_contractor__v1,"66.249.90.230, 172.69.65.215","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.246 Mozilla/5.0"
2026-07-21 20:50:59,open,1717_followup_2_polk_general_contractor__v1,1717,followup,2,polk_general_contractor__v1,"74.179.70.83, 162.158.42.239","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36"
2026-07-21 20:51:06,open,1716_followup_2_polk_general_contractor__v2,1716,followup,2,polk_general_contractor__v2,"135.232.20.66, 172.71.147.62","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36"
2026-07-21 20:51:07,open,670_close_email_osceola_roofing__v1,670,close,email,osceola_roofing__v1,"66.249.90.230, 172.69.67.75","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.246 Mozilla/5.0"
2026-07-21 20:51:11,open,672_close_email_osceola_roofing__v1,672,close,email,osceola_roofing__v1,"66.249.90.231, 172.71.151.22","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.246 Mozilla/5.0"
